削肩 (xue,jian)
削草除根 (xue,cao,chu,gen)
削足适履 (xue,zu,shi,lv)
削趾适屦 (xue,zhi,shi,ju)
削铁如泥 (xue,tie,ru,ni)
削铁无声 (xue,tie,wu,sheng)
削铅笔 (xiao,qian,bi)
削除 (xue,chu)
前仆后踣 (qian,pu,hou,bo)
前头 (qian,tou)
前爪 (qian,zhua)
前跋后疐 (qian,ba,hou,mao)
剑首一吷 (jian,shou,yi,gui)
剔抽秃揣 (ti,chou,tu,chuai)
剔蝎撩蜂 (ti,xie,liao,feng)
剖心泣血 (pou,xin,qi,xue)
剖肝泣血 (pou,gan,qi,xue)
剥削 (bo,xue)
剥剥 (bao,bao)
剥取 (bao,qu)
剥壳 (bao,ke)
剥皮 (bao,pi)
剥皮抽筋 (bo,pi,chou,jin)
剥肤椎髓 (bo,fu,chui,sui)
剥脱 (bao,tuo)
剥花生 (bao,hua,sheng)
剥苹果 (bao,ping,guo)
剥除 (bao,chu)
剪发 (jian,fa)
剪发披缁 (jian,fa,pi,zi)
剪发杜门 (jian,fa,du,men)
剪发被褐 (jian,fa,bei,he)
副行长 (fu,hang,zhang)
剸繁决剧 (shi,fan,jue,ju)
剸繁治剧 (shi,fan,zhi,ju)
剿袭 (chao,xi)
剿说 (chao,shuo)
劈叉 (pi,cha)
劈成 (pi,cheng)
劈木头 (pi,mu,tou)
劈柴 (pi,chai)
劈里啪啦 (pi,li,pa,la)
力不胜任 (li,bu,sheng,ren)
力有未逮 (li,you,wei,dai)
力能扛鼎 (li,neng,gang,ding)
力透纸背 (li,tou,zhi,bei)
劝降 (quan,xiang)
办不到 (ban,bu,dao)
办差 (ban,chai)
办得到 (ban,de,dao)
功亏一篑 (gong,kui,yi,kui)
功成行满 (gong,cheng,xing,man)
功薄蝉翼 (gong,bo,chan,yi)
加数 (jia,shu)
劣迹昭着 (lie,ji,zhao,zhe)
动中窾要 (dong,zhong,zhe,yao)
动如参商 (dong,ru,can,shang)
动弹 (dong,dan)
动画影片 (dong,hua,ying,pian)
动画片 (dong,hua,pian)
助人为乐 (zhu,ren,wei,le)
助兴 (zhu,xing)
助天为虐 (zhu,tian,wei,nve)
助桀为恶 (zhu,jie,wei,e)
助桀为暴 (zhu,jie,wei,bao)
助桀为虐 (zhu,jie,wei,nve)
助纣为虐 (zhu,zhou,wei,nve)
助长 (zhu,zhang)
劫数 (jie,shu)
劫数难逃 (jie,shu,nan,tao)
劫难 (jie,nan)
劲儿 (jin,er)
劲兵 (jing,bing)
劲吹 (jing,chui)
劲头 (jin,tou)
劲射 (jing,she)
劲敌 (jing,di)
劲旅 (jing,lv)
劲松 (jing,song)
劲直 (jing,zhi)
劲草 (jing,cao)
劲风 (jing,feng)
劲骨丰肌 (jing,gu,feng,ji)
劳什子 (lao,shi,zi)
劳碌 (lao,lu)
劳累 (lao,lei)
勃兴 (bo,xing)
勉为其难 (mian,wei,qi,nan)
勉强 (mian,qiang)
勒令 (le,ling)
勒住 (lei,zhu)
勒派 (le,pai)
勒索 (le,suo)
勒紧 (lei,jin)
勒逼 (le,bi)
勘查 (kan,zha)
勘校 (kan,jiao)
勤朴 (qin,piao)
勾当 (gou,dang)
勿谓言之不预 (wu,wei,yan,zhi,bu,yu)
勿谓言之不预也 (wu,wei,yan,zhi,bu,yu,ye)
匀称 (yun,chen)
包乘制 (bao,cheng,zhi)
包馄饨 (bao,hun,tun)
化为乌有 (hua,wei,wu,you)
化为泡影 (hua,wei,pao,ying)
化学反应 (hua,xue,fan,ying)
化干戈为玉帛 (hua,gan,ge,wei,yu,bo)
化敌为友 (hua,di,wei,you)
化整为零 (hua,zheng,wei,ling)
化枭为鸠 (hua,xiao,wei,jiu)
化腐为奇 (hua,fu,wei,qi)
化腐朽为神奇 (hua,fu,xiu,wei,shen,qi)
化险为夷 (hua,xian,wei,yi)
化零为整 (hua,ling,wei,zheng)
化鸱为凤 (hua,chi,wei,feng)
北斗 (bei,dou)
北斗七星 (bei,dou,qi,xing)
北斗之尊 (bei,dou,zhi,zun)
北斗星 (bei,dou,xing)
北窗高卧 (bei,chuang,gao,wo)
北辰星拱 (bei,chen,xing,gong)
北鄙之声 (bei,bi,zhi,sheng)
北鄙之音 (bei,bi,zhi,yin)
匙子 (chi,zi)
匡其不逮 (kuang,qi,bu,dai)
匡救弥缝 (kuang,jiu,mi,feng)
匪伊朝夕 (fei,yi,zhao,xi)
匹马只轮 (pi,ma,zhi,lun)
区划 (qu,hua)
区域网路 (qu,yu,wang,luo)
十一月 (shi,yi,yue)
十一点 (shi,yi,dian)
十一点钟 (shi,yi,dian,zhong)
十不当一 (shi,bu,huo,yi)
十四行诗 (shi,si,hang,shi)
十夫楺椎 (shi,fu,zhi,zhui)
十年九不遇 (shi,nian,jiu,bu,yu)
十捉九着 (shi,zhuo,jiu,zhe)
十行俱下 (shi,hang,ju,xia)
十载寒窗 (shi,zai,han,chuang)
十里堡 (shi,li,pu)
十里长亭 (shi,li,chang,ting)
十魔九难 (shi,mo,jiu,nan)
千乘之国 (qian,sheng,zhi,guo)
千了万当 (qian,le,wan,dang)
千了百当 (qian,liao,bai,dang)
千古绝调 (qian,gu,jue,diao)
千差万别 (qian,cha,wan,bie)
千年万载 (qian,nian,wan,zai)
千磨百折 (qian,mo,bai,she)
千虑一得 (qian,lv,yi,de)
千载一会 (qian,zai,yi,hui)
千载一圣 (qian,zai,yi,sheng)
千载一弹 (qian,zai,yi,dan)
千载一日 (qian,zai,yi,ri)
千载一时 (qian,zai,yi,shi)
千载一逢 (qian,zai,yi,feng)
千载一遇 (qian,zai,yi,yu)
千载奇遇 (qian,zai,qi,yu)
千载难逢 (qian,zai,nan,feng)
千载难遇 (qian,zai,nan,yu)
千钧一发 (qian,jun,yi,fa)
午觉 (wu,jiao)
半上落下 (ban,shang,luo,xia)
半半拉拉 (ban,ban,la,la)
半吐半露 (ban,tu,ban,lu)
半宿 (ban,xiu)
半拉 (ban,la)
半拉子 (ban,la,zi)
半数 (ban,shu)
半筹莫展 (ban,chou,mo,chan)
半身不遂 (ban,shen,bu,sui)
半载 (ban,zai)
半间不界 (ban,gan,bu,ga)
半间半界 (ban,gan,ban,ga)
华亭鹤唳 (hua,ting,he,li)
华佗 (hua,tuo)
华冠丽服 (hua,guan,li,fu)
华发 (hua,fa)
华山 (hua,shan)
华氏温度计 (hua,shi,wen,du,ji)
华达呢 (hua,da,ni)
协调 (xie,tiao)
卑宫菲食 (bei,gong,fei,shi)
卒然 (cu,ran)
单于 (chan,yu)
单口相声 (dan,kou,xiang,sheng)
单姓 (shan,xing)
单子 (dan,zi)
单子叶植物 (dan,zi,ye,zhi,wu)
单干 (dan,gan)
单干户 (dan,gan,hu)
单数 (dan,shu)
单枪匹马 (dan,qiang,pi,ma)
单薄 (dan,bo)
单调 (dan,diao)
卖文为生 (mai,wen,wei,shen)
卖相 (mai,xiang)
南冠楚囚 (nan,guan,chu,qiu)
南无 (na,mo)
南箕北斗 (nan,ji,bei,dou)
南腔北调 (nan,qiang,bei,diao)
南蛮鴂舌 (nan,man,xiang,she)
南贩北贾 (nan,fan,bei,gu)
南郭处士 (nan,guo,chu,shi)
博得 (bo,de)
博文约礼 (bo,wen,yue,li)
博闻强识 (bo,wen,qiang,zhi)
占便宜 (zhan,bian,yi)
占卜 (zhan,bu)
占卦 (zhan,gua)
占多数 (zhan,duo,shu)
占据 (zhan,ju)
占星 (zhan,xing)
占梦 (zhan,meng)
占着茅坑不拉屎 (zhan,zhe,mao,keng,bu,la,shi)
占筮 (zhan,shi)
占课 (zhan,ke)
占风使帆 (zhan,feng,shi,fan)
占风望气 (zhan,feng,wang,qi)
卡具 (qia,ju)
卡壳 (qia,ke)
卡子 (qia,zi)
卡脖子 (qia,bo,zi)
卧铺 (wo,pu)
卬头阔步 (ang,tou,kuo,bu)
卬首信眉 (ang,shou,shen,mei)
印把 (yin,ba)
印把子 (yin,ba,zi)
印相纸 (yin,xiang,zhi)
危如累卵 (wei,ru,lei,luan)
危机四伏 (wei,ji,si,fu)
危机重重 (wei,ji,chong,chong)
危难 (wei,nan)
即兴 (ji,xing)
卷卷 (juan,juan)
卷发 (juan,fa)
卷土重来 (juan,tu,chong,lai)
卷地皮 (juan,di,pi)
卷子 (juan,zi)
卷子本 (juan,zi,ben)
卷宗 (juan,zong)
卷层云 (juan,ceng,yun)
卷帘 (juan,lian)
卷帙 (juan,zhi)
卷席而居 (juan,xi,er,ju)
卷心菜 (juan,xin,cai)
卷曲 (juan,qu)
卷柏 (juan,bai)
卷甲束兵 (juan,jia,shu,bing)
卷甲衔枚 (juan,jia,xian,mei)
卷甲韬戈 (juan,jia,tao,ge)
卷积云 (juan,ji,yun)
卷筒纸 (juan,tong,zhi)
卷缩 (juan,suo)
卷轴 (juan,zhou)
卷铺盖 (juan,pu,gai)
卷面 (juan,mian)
卷须 (juan,xu)
卸磨杀驴 (xie,mo,sha,lv)
卸载 (xie,zai)
厂长 (chang,zhang)
厄难 (e,nan)
历精为治 (li,jing,wei,zhi)
历精更始 (li,jing,geng,shi)
压卷 (ya,juan)
压卷之作 (ya,juan,zhi,zuo)
压担子 (ya,dan,zi)
压板 (ya,ban)
压根儿 (ya,gen,er)
压肩叠背 (ya,jian,die,bei)
压肩迭背 (ya,jian,die,bei)
压良为贱 (ya,liang,wei,jian)
压蔓 (ya,wan)
压轴 (ya,zhou)
厌恶 (yan,wu)
厚今薄古 (hou,jin,bo,gu)
厚古薄今 (hou,gu,bo,jin)
厚味腊毒 (hou,wei,xi,du)
厚德载福 (hou,de,zai,fu)
厚朴 (hou,po)
厚此薄彼 (hou,ci,bo,bi)
厚积薄发 (hou,ji,bo,fa)
厚薄 (hou,bao)
厝火燎原 (cuo,huo,liao,yuan)
原处 (yuan,chu)
原子反应堆 (yuan,zi,fan,ying,dui)
原封不动 (yuan,feng,bu,dong)
原形毕露 (yuan,xing,bi,lu)
原形败露 (yuan,xing,bai,lu)
厦门 (xia,men)
县长 (xian,zhang)
参与 (can,yu)
参伍错综 (cen,wu,cuo,zong)
参商 (shen,shang)
参商之虞 (shen,shang,zhi,yu)
参回斗转 (shen,hui,dou,zhuan)
参差 (cen,ci)
参数 (can,shu)
参校 (can,jiao)
参横斗转 (shen,heng,dou,zhuan)
参茸 (shen,rong)
参谋长 (can,mou,zhang)
参辰卯酉 (shen,chen,mao,you)
参辰日月 (shen,chen,ri,yue)
参错 (cen,cuo)
又吐又泻 (you,tu,you,xie)
又弱一个 (you,ruo,yi,ge)
叉儿 (cha,er)
叉子 (cha,zi)
叉开 (cha,kai)
叉开双腿 (cha,kai,shuang,tui)
及时行乐 (ji,shi,xing,le)
双柑斗酒 (shuai,gan,dou,jiu)
双足重茧 (shuang,zu,chong,jian)
双重 (shuang,chong)
双重人格 (shuang,chong,ren,ge)
双重国籍 (shuang,chong,guo,ji)
反倒 (fan,dao)
反切 (fan,qie)
反动分子 (fan,dong,fen,zi)
反劳为逸 (fan,lao,wei,yi)
反客为主 (fan,ke,wei,zhu)
反应 (fan,ying)
反应两极 (fan,ying,liang,ji)
反应器 (fan,ying,qi)
反应堆 (fan,ying,dui)
反应式 (fan,ying,shi)
反应过度 (fan,ying,guo,du)
反应过渡 (fan,ying,guo,du)
反弹 (fan,dan)
反战分子 (fan,zhan,fen,zi)
反攻倒算 (fan,gong,dao,suan)
反朴还淳 (fan,pu,huan,chun)
反正还淳 (fan,zheng,huan,chun)
反省 (fan,xing)
反调 (fan,diao)
反败为胜 (fan,bai,wei,sheng)
反躬自省 (fan,gong,zi,xing)
反间 (fan,jian)
发丧 (fa,sang)
发乳 (fa,ru)
发人深省 (fa,ren,shen,xing)
发刷 (fa,shua)
发卡 (fa,qia)
发型 (fa,xing)
发夹 (fa,jia)
发奸擿伏 (fa,jian,ti,fu)
发妻 (fa,qi)
发屋 (fa,wu)
发屋求狸 (fa,wu,qiu,li)
发帖 (fa,tie)
发廊 (fa,lang)
发式 (fa,shi)
发引千钧 (fa,yin,qian,jun)
发怒穿冠 (fa,nu,chuan,guan)
发怔 (fa,zheng)
发指 (fa,zhi)
发指眦裂 (fa,zhi,zi,lie)
发晕 (fa,yun)
发植穿冠 (fa,zhi,chuan,guan)
发毛 (fa,mao)
发疟子 (fa,yao,zi)
发短心长 (fa,duan,xin,chang)
发秃齿豁 (fa,tu,chi,huo)
发箍 (fa,gu)
发菜 (fa,cai)
发蒙 (fa,meng)
发蒙解缚 (fa,meng,jie,fu)
发踊冲冠 (fa,yong,chong,guan)
发辫 (fa,bian)
发还 (fa,huan)
发际 (fa,ji)
发难 (fa,nan)
发露 (fa,lu)
发颤 (fa,chan)
发髻 (fa,ji)
发鬓 (fa,bin)
取之不尽 (qu,zhi,bu,jin)
取予有节 (qu,yu,you,jie)
取得 (qu,de)
取给 (qu,ji)
受累 (shou,lei)
受降 (shou,xiang)
受难 (shou,nan)
变危为安 (bian,wei,wei,an)
变幻不测 (bian,hua,bu,ce)
变态反应 (bian,tai,fan,ying)
变数 (bian,shu)
变更 (bian,geng)
变相 (bian,xiang)
变调 (bian,diao)
变贪厉薄 (bian,tan,li,bo)
变风改俗 (bian,feng,yi,su)
叠矩重规 (die,ju,chong,gui)
口不应心 (kou,bu,ying,xin)
口供 (kou,gong)
口出大言 (kou,chu,da,yan)
口子 (kou,zi)
口干舌焦 (kou,gan,she,jiao)
口腹之累 (kou,fu,zhi,lei)
口血未干 (kou,xue,wei,gan)
口觉 (kou,jue)
口角 (kou,jue)
口角春风 (kou,jiao,chun,feng)
口角生风 (kou,jiao,sheng,feng)
口角风情 (kou,jiao,feng,qing)
口轻舌薄 (kou,qing,she,bo)
古为今用 (gu,wei,jin,yong)
古刹 (gu,cha)
古朴 (gu,piao)
古细菌域 (gu,xi,jun,yu)
古细菌界 (gu,xi,jun,jie)
古调不弹 (gu,diao,bu,tan)
古调单弹 (gu,diao,dan,tan)
古道热肠 (ku,dao,re,chang)
古都 (gu,du)
句子 (ju,zi)
句读 (ju,dou)
另一方面 (ling,yi,fang,mian)
另一面 (ling,yi,mian)
另当别论 (ling,dang,bie,lun)
另辟蹊径 (ling,pi,xi,jing)
叨光 (tao,guang)
叨叨 (dao,dao)
叨咕 (dao,gu)
叨在知己 (tao,zai,zhi,ji)
叨扰 (tao,rao)
叨拢 (tao,long)
叨陪 (tao,pei)
叩心泣血 (kou,xin,qi,xue)
只字 (zhi,zi)
只字不提 (zhi,zi,bu,ti)
只得 (zhi,de)
只此 (zhi,ci)
只见 (zhi,jian)
只言片语 (zhi,yan,pian,yu)
只读存储器 (zhi,du,cun,chu,qi)
只身 (zhi,shen)
只轮不反 (zhi,lun,bu,fan)
只轮不返 (zhi,lun,bu,fan)
只轮无反 (zhi,lun,wu,fan)
只骑不反 (zhi,qi,bu,fan)
只鸡斗酒 (zhi,ji,dou,jiu)
只鸡樽酒 (zhi,ji,zun,jiu)
只鸡絮酒 (zhi,ji,xu,jiu)
可不是 (ke,bu,shi)
可怜相 (ke,lian,xiang)
可恶 (ke,wu)
可曾 (ke,zeng)
可汗 (ke,han)
可的松 (ke,di,song)
可着 (ke,zhe)
台子 (tai,zi)
台州 (tai,zhou)
台柱子 (tai,zhu,zi)
台湾话 (tai,wan,hua)
台观 (tai,guan)
叱咤 (chi,zha)
叱咤风云 (chi,zha,feng,yun)
叱喝 (chi,he)
史乘 (shi,sheng)
叶公好龙 (ye,gong,hao,long)
叶子 (ye,zi)
叶子烟 (ye,zi,yan)
叶落归根 (ye,luo,hui,gen)
叶韵 (xie,yun)
号丧 (hao,sang)
号叫 (hao,jiao)
号召 (hao,zhao)
号咷大哭 (hao,tao,da,ku)
号哭 (hao,ku)
号啕 (hao,tao)
号啕大哭 (hao,tao,da,ku)
号寒啼饥 (hao,han,ti,ji)
号数 (hao,shu)
司务长 (si,wu,zhang)
司长 (si,zhang)
叹为观止 (tan,wei,guan,zhi)
叽哩咕噜 (ji,li,gu,lu)
吁咈都俞 (yu,fu,dou,yu)
吁天呼地 (yu,tian,hu,di)
吁求 (yu,qiu)
吁请 (yu,qing)
吃不了兜着走 (chi,bu,liao,dou,zhe,zou)
吃不住 (chi,bu,zhu)
吃人不吐骨头 (chi,ren,bu,tu,gu,tou)
吃哑巴亏 (chi,ya,ba,kui)
吃得下 (chi,de,xia)
吃得住 (chi,de,zhu)
吃得开 (chi,de,kai)
吃得来 (chi,de,lai)
吃得消 (chi,de,xiao)
吃相 (chi,xiang)
吃着碗里瞧着锅里 (chi,zhe,wan,li,qiao,zhe,guo,li)
吃苦受累 (chi,ku,shou,lei)
吃里扒外 (chi,li,pa,wai)
各奔前程 (ge,ben,qian,cheng)
各有所好 (ge,you,suo,hao)
各有所长 (ge,you,suo,cheng)
各自为战 (ge,zi,wei,zhan)
各自为政 (ge,zi,wei,zheng)
各色名样 (ge,se,ge,yang)
各行各业 (ge,hang,ge,ye)
吆五喝六 (yao,wu,he,liu)
吆喝 (yao,he)
合两为一 (he,liang,wei,yi)
合二为一 (he,er,wei,yi)
合从连衡 (he,zong,lian,heng)
合得来 (he,de,lai)
合数 (he,shu)
合浦珠还 (he,pu,zhu,huan)
合浦还珠 (he,pu,huan,zhu)
合着 (he,zhe)
合缝 (he,feng)
合而为一 (he,er,wei,yi)
吉人天相 (ji,ren,tian,xiang)
吉人自有天相 (ji,ren,zi,you,tian,xiang)
吊丧 (diao,sang)
吊儿郎当 (diao,er,lang,dang)
吊卷 (diao,juan)
吊尔郎当 (diao,er,lang,dang)
吊铺 (diao,pu)
同声相应 (tong,sheng,xiang,ying)
同好 (tong,hao)
同心僇力 (tong,xin,jie,li)
同恶相党 (tong,e,xiang,dang)
同恶相助 (tong,wu,xiang,zhu)
同恶相恤 (tong,wu,xiang,xu)
同恶相求 (tong,e,xiang,qiu)
同恶相济 (tong,e,xiang,ji)
同行 (tong,hang)
同调 (tong,diao)
名不见经传 (ming,bu,jian,jing,zhuan)
名刹 (ming,sha)
名实相副 (ming,shi,xiang,fu)
名实相符 (ming,shi,xiang,fu)
名将 (ming,jiang)
名我固当 (ming,wo,gu,dang)
名数 (ming,shu)
名角 (ming,jue)
后劲 (hou,jing)
后头 (hou,tou)
后爪 (hou,zhua)
吐口水 (tu,kou,shui)
吐哺握发 (tu,bu,wo,fa)
吐沫 (tu,mo)
吐泻 (tu,xie)
吐肝露胆 (tu,gan,lu,dan)
吐蕃 (tu,bo)
吐血 (tu,xue)
吐谷浑 (tu,yu,hun)
吐露 (tu,lu)
吐露真情 (tu,lu,zhen,qing)
向上一纵 (xiang,shang,yi,zong)
向声背实 (xiang,sheng,bei,shi)
向着 (xiang,zhe)
向背 (xiang,bei)
吓一大跳 (xia,yi,da,tiao)
吓唬 (xia,hu)
吖啶 (a,ding)
吗啡 (ma,fei)
吗玩意儿 (ma,wan,yi,er)
君子 (jun,zi)
君子好逑 (jun,zi,hao,qiu)
吞咽 (tun,yan)
吞没 (tun,mo)
吞言咽理 (tun,yan,yan,li)
吟哦 (yin,e)
吡咯 (bi,luo)
吡啶 (bi,ding)
否则 (fou,ze)
否去泰来 (pi,qu,tai,lai)
否往泰来 (pi,wang,tai,lai)
否极泰回 (pi,ji,tai,hui)
否极泰来 (pi,ji,tai,lai)
否极阳回 (pi,ji,yang,hui)
否终则泰 (pi,zhong,ze,tai)
否终复泰 (pi,zhong,fu,tai)
否认 (fou,ren)
吧的一声 (ba,de,yi,sheng)
含含糊糊 (han,han,hu,hu)
含垢藏疾 (han,gou,cang,ji)
含着骨头露着肉 (han,zhe,gu,tou,lu,zhe,rou)
含糊 (han,hu)
含糊不清 (han,hu,bu,qing)
含血 (han,xue)
含血喷人 (han,xue,pen,ren)
含血噀人 (han,xue,xun,ren)
含血潠人 (han,xue,xun,ren)
听差 (ting,chai)
听得到 (ting,de,dao)
听得懂 (ting,de,dong)
听得见 (ting,de,jian)
听而不闻 (ting,er,bu,wen)
吭哧 (keng,chi)
吭声 (keng,sheng)
吭气 (keng,qi)
启蒙 (qi,meng)
吱哩哇啦 (zhi,li,wa,la)
吱声 (zi,sheng)
吱扭 (zi,niu)
吴下阿蒙 (wu,xia,a,meng)
吴堡 (wu,bu)
吵吵 (chao,chao)
吵吵闹闹 (chao,chao,nao,nao)
吸血鬼 (xi,xue,gui)
吹毛数睫 (chui,mao,shu,jie)
吹竹弹丝 (chui,zhu,dan,si)
吾自有处 (wu,zi,you,chu)
呆子 (dai,zi)
呆板 (ai,ban)
呈露 (cheng,lu)
告一段落 (gao,yi,duan,luo)
告假 (gao,jia)
告朔饩羊 (gu,shuo,xi,yang)
告老还家 (gao,lao,huan,jia)
呕吐 (ou,tu)
呕哑 (ou,ya)
呕心沥血 (ou,xin,li,xue)
呕心滴血 (ou,xin,di,xue)
呕气 (ou,qi)
呕血 (ou,xue)
呗唱 (bai,chang)
呛人 (qiang,ren)
呛到 (qiang,dao)
呛眼 (qiang,yan)
呛鼻 (qiang,bi)
呜呜咽咽 (wu,wu,ye,ye)
呜咽 (wu,ye)
呢喃 (ni,nan)
呢喃细语 (ni,nan,xi,yu)
呢子 (ni,zi)
呢绒 (ni,rong)
周正 (zhou,zheng)
呱呱坠地 (gu,gu,zhui,di)
呱呱堕地 (gu,gu,duo,di)
味同嚼蜡 (wei,tong,jiao,la)
呵叻 (ke,le)
呵喝 (he,he)
呵欠 (he,qian)
呵欠连天 (he,qian,lian,tian)
呼不给吸 (hu,bu,ji,xi)
呼卢喝雉 (hu,lu,he,zhi)
呼号 (hu,hao)
呼吁 (hu,yu)
呼喝 (hu,he)
呼天吁地 (hu,tian,yu,di)
呼天抢地 (hu,tian,qiang,di)
呼天钥地 (hu,tian,yao,di)
呼幺喝六 (hu,yao,he,liu)
呼应 (hu,ying)
呼来喝去 (hu,lai,he,qu)
命中 (ming,zhong)
命中注定 (ming,zhong,zhu,ding)
命数 (ming,shu)
命薄 (ming,bo)
命薄缘悭 (ming,bao,yuan,qian)
咀嚼 (ju,jue)
咋办 (zha,ban)
咋呼 (zha,hu)
咋舌 (zha,she)
和了 (hu,le)
和平共处 (he,ping,gong,chu)
和平共处五项原则 (he,ping,gong,chu,wu,xiang,yuan,ze)
和弄 (huo,nong)
和数 (he,shu)
和泥 (huo,ni)
和稀泥 (huo,xi,ni)
和药 (huo,yao)
和诗 (he,shi)
和面 (huo,mian)
和颜说色 (he,yan,yue,se)
咎有应得 (jiu,you,ying,de)
咏叹调 (yong,tan,diao)
咔嗒 (ka,da)
咔嚓 (ka,cha)
咖喱 (ga,li)
咧嘴 (lie,zui)
咧着嘴笑 (lie,zhe,zui,xiao)
咬人狗儿不露齿 (yao,ren,gou,er,bu,lou,chi)
咬文嚼字 (yao,wen,jiao,zi)
咬牙切齿 (yao,ya,qie,chi)
咬血为盟 (yao,xue,wei,meng)
咯吱 (ge,zhi)
咯咯 (ge,ge)
咯噔 (ge,deng)
咱们 (zan,men)
咱俩 (zan,lia)
咱家 (za,jia)
咳咳 (hai,hai)
咳声叹气 (hai,sheng,tan,qi)
咳血 (ke,xue)
咽下去 (yan,xia,qu)
咽口水 (yan,kou,shui)
咽喉 (yan,hou)
咽头 (yan,tou)
咽峡炎 (yan,xia,yan)
咽炎 (yan,yan)
哀乐 (ai,yue)
哀号 (ai,hao)
品竹调弦 (pin,zhu,diao,xian)
哄人 (hong,ren)
哄劝 (hong,quan)
哄哄 (hong,hong)
哄场 (hong,chang)
哄堂 (hong,tang)
哄孩子 (hong,hai,zi)
哄小孩 (hong,xiao,hai)
哄弄 (hong,nong)
哄抢 (hong,qiang)
哄诱 (hong,you)
哄逗 (hong,dou)
哄闹 (hong,nao)
哄骗 (hong,pian)
哈什蚂 (ha,shi,ma)
哈巴狗 (ha,ba,gou)
哈罗 (ha,luo)
哈达 (ha,da)
响应 (xiang,ying)
哎呀 (ai,ya)
哎哟 (ai,yo)
哑哑 (ya,ya)
哑场 (ya,chang)
哑子 (ya,zi)
哑子做梦 (ya,zi,zuo,meng)
哑子吃黄连 (ya,zi,chi,huang,lian)
哑子寻梦 (ya,zi,xun,meng)
哑子托梦 (ya,zi,tuo,meng)
哑巴 (ya,ba)
哑巴亏 (ya,ba,kui)
哑巴吃黄连 (ya,ba,chi,huang,lian)
哑然 (ya,ran)
哗哗 (hua,hua)
哗啦 (hua,la)
哗啦啦 (hua,la,la)
哥们 (ge,men)
哥们儿 (ge,men,er)
哥儿们 (ge,er,men)
哧哧地笑 (chi,chi,de,xiao)
哧的一声 (chi,de,yi,sheng)
哨卡 (shao,qia)
哩哩啦啦 (li,li,la,la)
哩哩罗罗 (li,li,luo,luo)
哪个 (nei,ge)
哪些 (nei,xie)
哪会儿 (nei,hui,er)
哪儿 (na,er)
哪吒 (ne,zha)
哪里都 (na,li,dou)
哭丧 (ku,sang)
哭丧着脸 (ku,sang,zhe,lian)
哭天抢地 (ku,tian,qiang,di)
哺乳假 (bu,ru,jia)
哼哈二将 (heng,ha,er,jiang)
哽咽 (geng,ye)
哽塞 (geng,se)
唇辅相连 (chun,fu,xiang,lian)
唐临晋帖 (tang,lin,jin,tie)
唛头 (ma,tou)
唠叨 (lao,dao)
唠唠叨叨 (lao,lao,dao,dao)
唠嗑 (lao,ke)
唤头 (huan,tou)
唯唯否否 (wei,wei,fou,fou)
唯恐天下不乱 (wei,kong,tian,xia,bu,luan)
唯所欲为 (wei,suo,yu,wei)
唱反调 (chang,fan,diao)
唱和 (chang,he)
唱片儿 (chang,pian,er)
唱筹量沙 (chang,chou,liang,sha)
唱高调 (chang,gao,diao)
唵嘛呢叭咪吽 (an,ma,ne,ba,mi,hong)
商行 (shang,hang)
商调 (shang,diao)
商贾 (shang,gu)
商量 (shang,liang)
啛啛喳喳 (cui,cui,cha,cha)
啥子 (sha,zi)
啮血为盟 (nie,xue,wei,meng)
啮血沁骨 (nie,xue,qin,gu)
啼血 (ti,xue)
啼饥号寒 (ti,ji,hao,han)
喀什 (ka,shi)
喀嚓 (ka,cha)
善为士者不武 (shan,wei,shi,zhe,bu,wu)
善为说辞 (shan,wei,shuo,ci)
善于应对 (shan,yu,ying,dui)
善善恶恶 (shan,shan,wu,e)
善处 (shan,chu)
善自为谋 (shan,zi,wei,mou)
善贾而沽 (shan,jia,er,gu)
喇嘛 (la,ma)
喊倒好儿 (han,dao,hao,er)
喊哑嗓子 (han,ya,sang,zi)
喋血 (die,xue)
喔喔 (wo,wo)
喜好 (xi,hao)
喜怒哀乐 (xi,nu,ai,le)
喝令 (he,ling)
喝倒彩 (he,dao,cai)
喝彩 (he,cai)
喝斥 (he,chi)
喝止 (he,zhi)
喝道 (he,dao)
喝采 (he,cai)
喝问 (he,wen)
喷嚏 (pen,ti)
喷撒 (pen,sa)
喷薄 (pen,bo)
喷薄欲出 (pen,bo,yu,chu)
喷血自污 (pen,xue,zi,wu)
喷香 (pen,xiang)
喹啉 (kui,lin)
嗅觉丧失 (xiu,jue,min,rui)
嗅觉减退 (xiu,jue,min,rui)
嗅觉迟钝 (xiu,jue,min,rui)
嗒丧 (ta,sang)
嗒然 (ta,ran)
嗒然若丧 (ta,ran,ruo,sang)
嗔目切齿 (chen,mu,qie,chi)
嗔着 (chen,zhe)
嗜好 (shi,hao)
嗜血 (shi,xue)
嗣子 (si,zi)
嗨哟 (hai,yo)
嗳酸 (ai,suan)
嘀嗒 (di,da)
嘁哩喀喳 (qi,li,ka,cha)
嘈嘈切切 (cao,cao,qie,qie)
嘉兴市 (jia,xing,shi)
嘉应 (jia,ying)
嘌呤 (piao,ling)
嘎子 (ga,zi)
嘟噜 (du,lu)
嘲哳 (zhao,zha)
嘲笑 (chao,xiao)
嘲讽 (chao,feng)
嘲骂 (chao,ma)
嘴尖舌头快 (zui,jian,she,tou,kuai)
噗哧一声 (pu,chi,yi,sheng)
器乐 (qi,yue)
